"logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
5.91562856689733,2.95781428344866,74.620614934055,7.15778849529633e-08,1.5576582909159e-05,9.51424903343871,"H4C13"
1.65106472409987,0.825532362049933,74.4667609276928,7.22169931041434e-08,1.5576582909159e-05,9.50464810669816,"ENSG00000266877"
1.71607276578805,8.38070952887519,74.3384118945862,7.27555393953931e-08,1.5576582909159e-05,9.49661985870672,"OAZ1"
1.70809618609342,11.4964065975599,74.2370649883996,7.31842850699959e-08,1.5576582909159e-05,9.49026840787041,"HSP90AB1"
2.42130578136967,5.86749256235088,74.0405637712374,7.40244826617706e-08,1.5576582909159e-05,9.47792284134044,"CBL"
3.11479286112007,5.67784191075105,74.0285321120233,7.40763125496679e-08,1.5576582909159e-05,9.47716560722576,"FLCN"
-5.54585576404226,2.77292788202113,-73.9049165776571,7.46114203791759e-08,1.5576582909159e-05,9.46937678093053,"THEM5"
1.61888367594793,0.809441837973966,73.7892689335403,7.51163542947133e-08,1.5576582909159e-05,9.46207534683927,"ENSG00000269967"
-1.5529455168397,7.61437340789758,-73.7010230912691,7.55044818724328e-08,1.5576582909159e-05,9.45649437571333,"RPL34"
2.52673516039762,4.922129183246,73.6703064529994,7.56401608000305e-08,1.5576582909159e-05,9.45454980534736,"ATF2"
1.73026757545744,8.93728842673638,73.6264012327933,7.58346170908601e-08,1.5576582909159e-05,9.4517685630814,"BHLHE40"
-1.46339375874979,9.03737107033458,-73.5573160178915,7.61418441381733e-08,1.5576582909159e-05,9.4473880917389,"NDUFS5"
5.13387387405838,6.60806128959341,73.4594058445264,7.65798888827819e-08,1.5576582909159e-05,9.44117118379732,"THOC6"
2.51520593973175,4.45783709455336,73.3920095172444,7.68832211217395e-08,1.5576582909159e-05,9.43688581772317,"HELZ"
1.21691875308228,6.68649863282049,73.2946580134141,7.73239910428388e-08,1.5576582909159e-05,9.43068715624369,"TWF2"
1.83661590273739,5.00836337547368,73.2658083741922,7.74552085862939e-08,1.5576582909159e-05,9.42884825593492,"RBM33"
1.11824227656019,5.62432352079354,72.7874087929358,7.9671652030296e-08,1.57772791206241e-05,9.39822351234494,"CCNC"
3.55496509574977,3.92258426847408,72.7588474168686,7.98064336786196e-08,1.57772791206241e-05,9.39638729431349,"PHLPP2"
1.63143535400086,4.91853235540825,72.6168335416468,8.04807855186656e-08,1.57772791206241e-05,9.38724395967694,"PPIP5K1"
5.11793835891995,5.47533040482449,72.6157938357458,8.04857483827406e-08,1.57772791206241e-05,9.38717693855331,"ENSG00000268858"
1.56154260790971,0.780771303954852,72.5901057573981,8.06084859855386e-08,1.57772791206241e-05,9.38552066748012,"ENSG00000259932"
1.8463252536176,5.4620162118801,72.4579933042873,8.1243373834821e-08,1.58169613070653e-05,9.37699111860074,"DOCK9"
3.25954395377138,4.03153223699301,72.1854046672687,8.2572925618802e-08,1.59907494739353e-05,9.35933130963147,"CBX6"
3.33657094294323,8.88327452837584,71.8601120090386,8.41948071094843e-08,1.62190217632328e-05,9.33814929798694,"PPP1R15A"
-2.88939231549769,3.64312645370636,-71.5645665081277,8.57025216811817e-08,1.64230261573452e-05,9.31880187738812,"MAF"
